CustomerID,Tenure_Months,MonthlyCharges,ContractType,InternetService,PaperlessBilling,PaymentMethod,TotalCharges,Churn,MonthlyToTotalRatio,IsNewCustomer
CUST-0556,27,89.26,Month-to-month,No,Yes,Mailed check,2401.91,1,0.03714662638217828,0
CUST-0557,63,103.81,Month-to-month,Fiber optic,No,Electronic check,6555.86,1,0.0158322733747556,0
CUST-0558,17,114.46,Month-to-month,Fiber optic,Yes,Bank transfer,1943.24,1,0.058871332757272764,0
CUST-0559,33,88.32,Month-to-month,DSL,No,Credit card,2921.18,1,0.03022401084122128,0
CUST-0560,29,69.72,Month-to-month,Fiber optic,Yes,Credit card,2012.58,1,0.03462489694971146,0
CUST-0561,13,81.78,Two year,Fiber optic,Yes,Credit card,1062.57,0,0.07689197702078848,0
CUST-0562,46,106.89,One year,Fiber optic,No,Bank transfer,4913.58,0,0.02174956964786411,0
CUST-0563,35,77.06,Month-to-month,DSL,No,Electronic check,2690.35,1,0.028632470693146565,0
CUST-0564,6,23.04,One year,No,No,Mailed check,149.79,0,0.15279527820147226,1
CUST-0565,69,113.09,Month-to-month,DSL,Yes,Electronic check,7789.32,1,0.014516733587323756,0
CUST-0566,47,88.95,Month-to-month,Fiber optic,No,Credit card,4183.65,1,0.02125625799051295,0
CUST-0567,25,87.65,One year,Fiber optic,Yes,Credit card,2187.7,0,0.04004660300635081,0
CUST-0568,66,41.57,Month-to-month,Fiber optic,Yes,Mailed check,2747.77,0,0.01512312779897918,0
CUST-0569,10,85.89,Month-to-month,Fiber optic,Yes,Electronic check,855.48,1,0.10028255184008966,0
CUST-0570,56,59.39,Two year,DSL,Yes,Credit card,3334.51,0,0.017805373091371333,0
CUST-0571,30,85.12,Two year,DSL,Yes,Credit card,2544.2,0,0.033443344334433446,0
CUST-0572,5,30.66,One year,Fiber optic,No,Electronic check,164.88,0,0.18483240897034,1
CUST-0573,33,85.78,One year,Fiber optic,Yes,Credit card,2830.45,0,0.03029543166928606,0
CUST-0574,65,119.94,One year,DSL,No,Electronic check,7782.81,0,0.015408906435280407,0
CUST-0575,18,24.82,Month-to-month,Fiber optic,Yes,Credit card,453.56,1,0.054602252727912706,0
CUST-0576,49,117.72,Month-to-month,Fiber optic,Yes,Electronic check,5766.29,1,0.02041166648460542,0
CUST-0577,11,60.69,Month-to-month,Fiber optic,Yes,Mailed check,650.51,1,0.09315282958051296,0
CUST-0578,26,107.08,Month-to-month,No,No,Credit card,2787.4,1,0.03840195093960694,0
CUST-0579,63,98.24,One year,DSL,No,Mailed check,6199.19,0,0.01584467572767931,0
CUST-0580,59,76.7,Month-to-month,DSL,No,Credit card,4538.12,0,0.016897548423482966,0
CUST-0581,27,93.84,Two year,Fiber optic,No,Credit card,2529.9,0,0.037077719388359874,0
CUST-0582,49,107.85,Two year,Fiber optic,Yes,Bank transfer,5286.1,0,0.020398706285109036,0
CUST-0583,33,60.41,One year,Fiber optic,Yes,Electronic check,1994.04,0,0.03028009463469404,0
CUST-0584,1,52.7,One year,No,No,Mailed check,67.6,0,0.7682215743440234,1
CUST-0585,21,86.76,Two year,No,Yes,Mailed check,1813.86,0,0.04780534035683194,0
CUST-0586,55,100.78,Month-to-month,No,Yes,Mailed check,5538.25,1,0.018193798799476465,0
CUST-0587,6,96.23,One year,Fiber optic,Yes,Electronic check,569.03,1,0.16881567636791048,1
CUST-0588,69,99.78,Month-to-month,Fiber optic,Yes,Bank transfer,6870.33,0,0.01452120622936171,0
CUST-0589,5,63.56,One year,Fiber optic,Yes,Mailed check,320.28,0,0.19783366533864544,1
CUST-0590,3,101.78,Month-to-month,DSL,Yes,Electronic check,321.35,1,0.31574375678610206,1
CUST-0591,53,32.02,Two year,Fiber optic,Yes,Credit card,1695.08,0,0.01887882647044951,0
CUST-0592,23,74.45,Two year,DSL,Yes,Mailed check,1703.53,0,0.043677729344746064,0
CUST-0593,53,20.58,Month-to-month,No,Yes,Mailed check,1092.61,0,0.01881840875632081,0
CUST-0594,37,52.46,Month-to-month,Fiber optic,Yes,Bank transfer,1946.91,1,0.026931429070131577,0
CUST-0595,17,56.65,Two year,Fiber optic,No,Mailed check,961.49,0,0.05885775436627913,0
CUST-0596,1,59.62,Month-to-month,DSL,Yes,Mailed check,73.66,1,0.7985534422716314,1
CUST-0597,51,89.55,Two year,DSL,Yes,Credit card,4558.93,0,0.01963845936231477,0
CUST-0598,45,58.86,One year,DSL,No,Electronic check,2645.83,0,0.0222379223448427,0
CUST-0599,4,64.87,Month-to-month,Fiber optic,Yes,Electronic check,262.44,1,0.24624202854539934,1
CUST-0600,62,43.75,Month-to-month,DSL,Yes,Bank transfer,2716.43,0,0.016099770739264673,0
CUST-0601,65,57.33,Month-to-month,Fiber optic,No,Credit card,3726.92,0,0.015378548895899053,0
CUST-0602,32,42.73,One year,No,Yes,Electronic check,1354.58,0,0.03152156272591806,0
CUST-0603,34,27.32,Month-to-month,No,No,Credit card,952.26,1,0.02865954723789942,0
CUST-0604,39,80.34,One year,Fiber optic,No,Electronic check,3130.9,0,0.02565216003065232,0
CUST-0605,26,86.82,Month-to-month,DSL,No,Credit card,2258.42,1,0.03842579068964601,0
CUST-0606,34,81.95,One year,No,Yes,Bank transfer,2792.47,0,0.029336273523610422,0
CUST-0607,54,66.35,Two year,No,Yes,Mailed check,3576.53,0,0.018546315474643117,0
CUST-0608,3,57.98,Two year,DSL,Yes,Bank transfer,174.51,0,0.3303515469204034,1
CUST-0609,50,106.33,Month-to-month,Fiber optic,Yes,Electronic check,5309.73,1,0.02002172959273019,0
CUST-0610,12,71.91,Two year,DSL,Yes,Bank transfer,867.08,0,0.08283798728227812,0
CUST-0611,65,67.92,One year,No,Yes,Mailed check,4412.04,0,0.015390751046897378,0
CUST-0612,54,22.56,One year,No,Yes,Bank transfer,1220.93,0,0.018462596057057277,0
CUST-0613,5,54.12,Two year,DSL,Yes,Electronic check,260.13,0,0.20725309232949105,1
CUST-0614,57,58.02,Month-to-month,No,Yes,Electronic check,3298.85,0,0.017582617391699622,0
CUST-0615,17,59.88,Month-to-month,Fiber optic,Yes,Bank transfer,1004.31,1,0.05956371666451145,0
CUST-0616,47,78.02,Two year,No,No,Mailed check,3659.83,0,0.021312106817306456,0
CUST-0617,23,73.36,Month-to-month,Fiber optic,Yes,Bank transfer,1661.54,1,0.04412525412922396,0
CUST-0618,14,80.79,Two year,No,Yes,Mailed check,1127.99,0,0.07155953551404354,0
CUST-0619,66,96.49,Two year,DSL,No,Credit card,6363.0,0,0.015161847894406033,0
CUST-0620,51,101.3,Month-to-month,DSL,Yes,Mailed check,5167.81,1,0.019598321470512554,0
CUST-0621,38,91.81,Two year,DSL,Yes,Credit card,3489.23,0,0.026304856699988253,0
CUST-0622,64,115.55,Month-to-month,No,Yes,Bank transfer,7407.77,1,0.015596381045706641,0
CUST-0623,38,21.82,One year,No,No,Mailed check,855.1,0,0.02548767667328583,0
CUST-0624,50,39.58,One year,No,Yes,Credit card,1990.38,0,0.019875664112324117,0
CUST-0625,30,20.76,Two year,No,Yes,Credit card,618.27,0,0.03352334199945097,0
CUST-0626,51,84.75,Month-to-month,DSL,Yes,Credit card,4317.32,1,0.019625687767465125,0
CUST-0627,63,109.8,Month-to-month,DSL,No,Electronic check,6926.09,1,0.01585081181275254,0
CUST-0628,52,44.35,One year,DSL,Yes,Bank transfer,2289.37,0,0.019363683596973415,0
CUST-0629,38,112.7,One year,DSL,Yes,Credit card,4279.45,0,0.02632900746416849,0
CUST-0630,30,26.03,One year,DSL,No,Mailed check,778.52,0,0.033392344006568146,0
CUST-0631,51,113.44,Month-to-month,Fiber optic,Yes,Credit card,5791.28,1,0.019584688585496557,0
CUST-0632,5,55.16,Month-to-month,DSL,No,Electronic check,281.94,1,0.1949529935675408,1
CUST-0633,29,30.14,Month-to-month,DSL,Yes,Bank transfer,866.61,1,0.03473911089083805,0
CUST-0634,4,68.59,Two year,DSL,No,Electronic check,270.22,0,0.2528943293267458,1
CUST-0635,10,45.68,Month-to-month,DSL,Yes,Electronic check,461.25,1,0.0988209843158464,0
CUST-0636,56,48.49,Month-to-month,No,No,Electronic check,2707.45,0,0.017903228783990845,0
CUST-0637,17,50.73,Two year,Fiber optic,No,Mailed check,874.47,0,0.05794601756770648,0
CUST-0638,17,100.3,Month-to-month,No,Yes,Bank transfer,1711.19,1,0.05857994731893072,0
CUST-0639,69,73.92,Two year,Fiber optic,Yes,Bank transfer,5102.2,0,0.01448502900141088,0
CUST-0640,34,51.13,One year,DSL,Yes,Mailed check,1742.33,0,0.02932892797118159,0
CUST-0641,6,81.03,Two year,Fiber optic,Yes,Bank transfer,481.51,0,0.16793434332967194,1
CUST-0642,53,91.62,Month-to-month,DSL,Yes,Electronic check,4849.6,1,0.01888838494206902,0
CUST-0643,66,47.26,Month-to-month,DSL,Yes,Bank transfer,3114.91,0,0.015167318696624741,0
CUST-0644,43,61.35,One year,DSL,Yes,Mailed check,2643.05,0,0.02320304078969762,0
CUST-0645,23,32.19,Two year,DSL,Yes,Electronic check,742.38,0,0.043302214210767034,0
CUST-0646,55,38.11,One year,DSL,Yes,Mailed check,2091.82,0,0.01820987949274185,0
CUST-0647,16,88.11,Month-to-month,DSL,No,Credit card,1417.26,1,0.06212542129087755,0
CUST-0648,8,38.14,One year,Fiber optic,Yes,Electronic check,303.38,0,0.12530389644523293,0
CUST-0649,4,72.52,One year,DSL,Yes,Electronic check,283.15,0,0.2552173147985219,1
CUST-0650,4,90.9,One year,DSL,Yes,Bank transfer,366.14,1,0.24758947540447787,1
CUST-0651,56,30.69,One year,No,Yes,Electronic check,1708.51,0,0.017952512708319927,0
CUST-0652,25,76.73,Two year,DSL,Yes,Mailed check,1901.38,0,0.040333687275938564,0
CUST-0653,67,45.66,One year,DSL,Yes,Bank transfer,3059.17,0,0.014920739697467785,0
CUST-0654,67,116.29,Month-to-month,No,Yes,Credit card,7784.86,1,0.014936050738132976,0
CUST-0655,27,68.35,Month-to-month,DSL,No,Mailed check,1842.91,1,0.03706796969483326,0
CUST-0656,32,100.6,Month-to-month,DSL,Yes,Credit card,3209.53,1,0.03133439027201116,0
CUST-0657,50,75.02,Month-to-month,Fiber optic,No,Credit card,3763.09,1,0.019930447996726962,0
CUST-0658,61,24.34,Month-to-month,DSL,No,Credit card,1478.13,0,0.016455619181545908,0
CUST-0659,51,83.32,Month-to-month,Fiber optic,No,Electronic check,4245.0,1,0.01962317475270843,0
CUST-0660,19,115.14,Month-to-month,No,No,Mailed check,2191.44,1,0.05251683056320811,0
CUST-0661,21,80.16,Month-to-month,DSL,Yes,Mailed check,1669.59,1,0.047983047905231085,0
CUST-0662,5,101.92,Two year,Fiber optic,Yes,Electronic check,495.09,1,0.20544659235219417,1
CUST-0663,42,108.42,Two year,Fiber optic,No,Bank transfer,4557.45,0,0.023784400399258523,0
CUST-0664,61,42.81,Month-to-month,DSL,Yes,Credit card,2606.96,0,0.016415129066396725,0
CUST-0665,22,41.2,Two year,Fiber optic,Yes,Mailed check,897.39,0,0.045859815892875036,0
CUST-0666,21,81.1,One year,DSL,No,Electronic check,1709.13,0,0.047423295305035286,0
CUST-0667,70,61.1,Month-to-month,Fiber optic,No,Credit card,4268.88,0,0.01430953563097792,0
CUST-0668,1,103.99,Month-to-month,DSL,No,Bank transfer,101.24,1,1.0171165884194053,1
CUST-0669,5,110.0,One year,Fiber optic,No,Bank transfer,541.04,1,0.2029370526160431,1
CUST-0670,12,55.34,One year,DSL,No,Credit card,667.11,0,0.08283067159599468,0
CUST-0671,46,43.69,One year,No,Yes,Bank transfer,2023.06,0,0.02158532849816705,0
CUST-0672,34,98.05,Month-to-month,DSL,No,Mailed check,3315.09,1,0.029567955031377314,0
CUST-0673,49,47.48,Month-to-month,Fiber optic,Yes,Mailed check,2327.65,0,0.020389496059948897,0
CUST-0674,45,102.26,Month-to-month,Fiber optic,Yes,Mailed check,4610.27,1,0.022176103329451538,0
CUST-0675,27,62.37,Month-to-month,Fiber optic,No,Bank transfer,1679.78,1,0.03710777139185378,0
CUST-0676,26,86.75,Month-to-month,Fiber optic,Yes,Mailed check,2244.19,1,0.03863815534542733,0
CUST-0677,47,29.55,Month-to-month,Fiber optic,Yes,Electronic check,1393.06,0,0.02119707903533564,0
CUST-0678,56,82.39,Two year,Fiber optic,Yes,Mailed check,4623.86,0,0.0178145933066082,0
CUST-0679,63,65.18,Two year,No,No,Mailed check,4115.25,0,0.01583480109322806,0
CUST-0680,48,78.66,Month-to-month,DSL,Yes,Bank transfer,3779.34,1,0.02080765222175783,0
CUST-0681,61,36.8,Two year,Fiber optic,No,Mailed check,2245.78,0,0.01637899571831688,0
CUST-0682,26,93.69,Month-to-month,No,Yes,Credit card,2426.95,1,0.038588109310323526,0
CUST-0683,36,106.28,Month-to-month,No,No,Electronic check,3834.73,1,0.027707893934140308,0
CUST-0684,1,41.67,Month-to-month,No,No,Bank transfer,49.77,1,0.8207602915107347,1
CUST-0685,8,29.57,One year,DSL,Yes,Electronic check,225.18,0,0.13073658148377398,0
CUST-0686,52,22.36,Two year,DSL,Yes,Credit card,1166.36,0,0.019154331140350877,0
CUST-0687,47,84.2,One year,Fiber optic,Yes,Bank transfer,3963.93,0,0.02123618828075149,0
CUST-0688,56,80.71,Month-to-month,Fiber optic,No,Bank transfer,4528.58,1,0.017818429081725016,0
CUST-0689,14,74.67,One year,Fiber optic,No,Mailed check,1044.63,0,0.07141149354934345,0
CUST-0690,28,43.19,Month-to-month,Fiber optic,No,Electronic check,1200.74,1,0.035939554312912944,0
CUST-0691,2,59.09,Two year,No,Yes,Credit card,113.16,0,0.5176068675543097,1
CUST-0692,26,79.45,One year,DSL,No,Credit card,2055.63,0,0.038631158740269275,0
CUST-0693,14,69.68,Month-to-month,No,No,Bank transfer,975.01,1,0.07139271114025472,0
CUST-0694,59,118.78,One year,Fiber optic,No,Mailed check,7005.55,0,0.016952708537011797,0
CUST-0695,56,33.64,One year,DSL,No,Bank transfer,1905.29,0,0.017646842820347376,0
CUST-0696,7,89.51,Month-to-month,Fiber optic,Yes,Bank transfer,635.52,1,0.14062401809841013,0
CUST-0697,3,60.43,One year,Fiber optic,Yes,Bank transfer,190.99,0,0.3147559768737955,1
CUST-0698,23,62.82,Month-to-month,DSL,No,Bank transfer,1449.57,1,0.04330711375528241,0
CUST-0699,18,91.76,One year,DSL,No,Credit card,1648.01,0,0.05564550851723155,0
CUST-0700,38,89.24,Two year,No,Yes,Credit card,3388.37,0,0.026329376845844507,0
CUST-0701,15,119.13,Two year,DSL,Yes,Bank transfer,1785.11,1,0.06669801971883031,0
CUST-0702,64,32.84,One year,Fiber optic,Yes,Bank transfer,2103.64,0,0.015603618671126656,0
CUST-0703,28,30.41,One year,Fiber optic,Yes,Mailed check,855.37,0,0.03551035183390357,0
CUST-0704,39,92.43,Month-to-month,Fiber optic,Yes,Bank transfer,3604.78,1,0.02563384344025426,0
CUST-0705,57,77.84,One year,Fiber optic,No,Credit card,4433.97,0,0.017551415229415307,0
CUST-0706,17,47.42,Month-to-month,DSL,No,Electronic check,800.2,1,0.0591862206689965,0
CUST-0707,44,27.94,Month-to-month,Fiber optic,Yes,Credit card,1215.43,0,0.022968851475218467,0
CUST-0708,25,28.57,Month-to-month,DSL,Yes,Mailed check,727.08,1,0.03924019338534227,0
CUST-0709,17,109.42,Month-to-month,Fiber optic,Yes,Credit card,1882.2,1,0.05810322854715378,0
CUST-0710,13,39.19,One year,DSL,Yes,Electronic check,521.46,0,0.07501052712169352,0
CUST-0711,25,52.34,Month-to-month,Fiber optic,No,Bank transfer,1295.91,1,0.040357465051545596,0
CUST-0712,68,42.67,One year,DSL,No,Electronic check,2909.43,0,0.014661063829056189,0
CUST-0713,10,55.5,Month-to-month,DSL,Yes,Bank transfer,565.24,1,0.09801497598191579,0
CUST-0714,67,26.94,Month-to-month,DSL,No,Bank transfer,1800.95,0,0.014950470323815867,0
CUST-0715,18,71.91,One year,DSL,No,Credit card,1299.27,0,0.055303898421097154,0
CUST-0716,34,26.76,Month-to-month,No,No,Credit card,905.28,1,0.02952729840667344,0
CUST-0717,8,100.04,Month-to-month,DSL,Yes,Credit card,815.61,1,0.12250645963189283,0
CUST-0718,40,43.37,One year,No,No,Mailed check,1738.45,0,0.02493316853028256,0
CUST-0719,42,74.0,Month-to-month,No,Yes,Credit card,3098.83,1,0.02387227686679592,0
CUST-0720,41,108.01,Two year,Fiber optic,Yes,Mailed check,4435.11,0,0.02434790841525571,0
CUST-0721,6,85.09,Month-to-month,DSL,Yes,Credit card,521.13,1,0.1629670771646908,1
CUST-0722,52,73.3,Month-to-month,DSL,Yes,Bank transfer,3813.58,1,0.01921574590125256,0
CUST-0723,26,52.43,One year,Fiber optic,Yes,Mailed check,1367.97,0,0.03829886703141778,0
CUST-0724,64,53.3,Month-to-month,DSL,Yes,Electronic check,3410.5,0,0.015623625970980506,0
CUST-0725,59,86.95,Month-to-month,DSL,Yes,Mailed check,5118.71,1,0.016983383824474434,0
CUST-0726,56,119.41,Month-to-month,Fiber optic,No,Mailed check,6685.44,1,0.017858531595288375,0
CUST-0727,59,86.18,Month-to-month,No,No,Electronic check,5089.85,1,0.01692841077619651,0
CUST-0728,70,75.78,Two year,Fiber optic,Yes,Mailed check,5303.32,0,0.014286468388030889,0
CUST-0729,33,93.07,Month-to-month,DSL,No,Bank transfer,3079.32,1,0.03021439330978599,0
CUST-0730,53,66.52,One year,Fiber optic,No,Credit card,3521.64,0,0.018883564599277813,0
CUST-0731,22,26.01,Two year,DSL,No,Electronic check,568.95,0,0.04563558206860251,0
CUST-0732,21,76.23,Month-to-month,DSL,Yes,Credit card,1609.14,1,0.04734370924267455,0
CUST-0733,70,115.76,Two year,No,No,Bank transfer,8105.42,0,0.014280039770946978,0
CUST-0734,70,37.53,Month-to-month,DSL,No,Electronic check,2622.98,0,0.014302700477899985,0
CUST-0735,4,89.0,Two year,DSL,No,Credit card,366.34,1,0.24228235422224645,1
CUST-0736,62,40.09,Month-to-month,DSL,Yes,Credit card,2478.69,0,0.016167343498582485,0
CUST-0737,62,73.58,One year,No,Yes,Bank transfer,4554.69,0,0.016151230658802508,0
CUST-0738,24,29.67,Month-to-month,Fiber optic,No,Credit card,683.79,1,0.04332715138947707,0
CUST-0739,55,65.04,Month-to-month,Fiber optic,Yes,Bank transfer,3571.66,0,0.018204922942569403,0
CUST-0740,9,95.62,One year,Fiber optic,Yes,Mailed check,873.67,1,0.10932122972092333,0
CUST-0741,3,54.76,One year,DSL,Yes,Bank transfer,143.56,0,0.37880464858882124,1
CUST-0742,31,86.49,Month-to-month,Fiber optic,No,Mailed check,2671.67,1,0.032360897529436855,0
CUST-0743,40,99.54,Month-to-month,DSL,No,Electronic check,3985.99,1,0.02496620257387152,0
CUST-0744,36,112.72,One year,DSL,Yes,Credit card,4035.47,0,0.027925390254355913,0
CUST-0745,24,43.46,One year,Fiber optic,No,Bank transfer,1037.93,0,0.041831499716054016,0
CUST-0746,6,59.93,Two year,No,Yes,Bank transfer,370.99,0,0.1611064813570257,1
CUST-0747,66,35.24,One year,DSL,No,Credit card,2346.27,0,0.015013185530424708,0
CUST-0748,4,119.25,Two year,DSL,No,Credit card,479.9,1,0.24797255146600125,1
CUST-0749,6,112.7,One year,DSL,No,Electronic check,666.94,1,0.16872773003563193,1
CUST-0750,51,74.0,Month-to-month,DSL,No,Electronic check,3764.4,1,0.0196526265469804,0
CUST-0751,62,104.2,Month-to-month,No,Yes,Bank transfer,6461.85,1,0.016122917907734204,0
CUST-0752,57,72.1,One year,Fiber optic,No,Electronic check,4112.51,0,0.017527610240402964,0
CUST-0753,66,82.36,One year,Fiber optic,Yes,Mailed check,5454.34,0,0.015097134184120512,0
CUST-0754,8,28.91,Month-to-month,Fiber optic,No,Electronic check,240.99,1,0.11946774660109921,0
CUST-0755,26,95.53,Month-to-month,DSL,No,Electronic check,2484.62,1,0.038433067001392006,0
CUST-0756,51,32.77,Two year,Fiber optic,No,Bank transfer,1667.92,0,0.01963545286772284,0
CUST-0757,45,102.61,One year,Fiber optic,Yes,Mailed check,4647.6,0,0.022073312395129715,0
CUST-0758,44,98.2,Month-to-month,Fiber optic,No,Electronic check,4327.07,1,0.02268909698780288,0
CUST-0759,5,90.87,Month-to-month,No,Yes,Mailed check,447.66,1,0.20253644184906164,1
CUST-0760,70,23.62,Month-to-month,Fiber optic,Yes,Mailed check,1651.15,0,0.014296522712828738,0
CUST-0761,26,50.31,Month-to-month,DSL,No,Mailed check,1299.29,1,0.038691368848487645,0
CUST-0762,68,46.31,Month-to-month,No,Yes,Credit card,3125.03,0,0.014814317201050534,0
CUST-0763,19,56.01,Month-to-month,DSL,No,Credit card,1067.32,1,0.052428111427287705,0
CUST-0764,20,28.76,One year,DSL,Yes,Credit card,593.02,0,0.04841587825325747,0
CUST-0765,12,113.7,Month-to-month,DSL,Yes,Credit card,1348.09,1,0.0842790325330408,0
CUST-0766,47,75.38,Two year,DSL,No,Bank transfer,3543.41,0,0.02126729131223532,0
CUST-0767,1,50.55,Two year,Fiber optic,Yes,Electronic check,43.48,0,1.1364658273381296,1
CUST-0768,14,59.7,Month-to-month,Fiber optic,Yes,Credit card,841.02,1,0.07090092871903281,0
CUST-0769,64,64.72,One year,No,No,Bank transfer,4140.36,0,0.01562771649892789,0
CUST-0770,38,80.06,Month-to-month,Fiber optic,Yes,Electronic check,3028.68,1,0.02642523302791054,0
CUST-0771,37,71.57,Two year,Fiber optic,No,Credit card,2638.28,0,0.0271172440968749,0
CUST-0772,11,111.94,Month-to-month,DSL,Yes,Electronic check,1223.04,1,0.09145125976275285,0
CUST-0773,3,69.7,One year,DSL,No,Credit card,222.54,0,0.3118010199516865,1
CUST-0774,33,119.22,One year,Fiber optic,No,Bank transfer,3947.19,0,0.030196115181893475,0
CUST-0775,6,105.14,Month-to-month,Fiber optic,No,Mailed check,627.73,1,0.16722599526028661,1
CUST-0776,50,40.85,Month-to-month,No,Yes,Mailed check,2054.78,0,0.019870803296072537,0
CUST-0777,10,113.06,One year,DSL,No,Electronic check,1128.87,1,0.10006460920282866,0
CUST-0778,5,31.64,One year,DSL,No,Bank transfer,154.93,0,0.20291156288077983,1
CUST-0779,23,101.74,Month-to-month,Fiber optic,No,Mailed check,2340.59,1,0.04344910936585824,0
CUST-0780,10,58.06,One year,DSL,Yes,Credit card,583.45,0,0.09934126101462913,0
CUST-0781,44,107.8,Month-to-month,DSL,No,Mailed check,4737.65,1,0.022749095206440653,0
CUST-0782,2,106.81,One year,Fiber optic,No,Electronic check,213.84,1,0.49716067771364736,1
CUST-0783,13,100.59,Month-to-month,DSL,Yes,Electronic check,1315.54,1,0.07640481869141842,0
CUST-0784,40,99.0,Two year,Fiber optic,Yes,Bank transfer,3961.3,0,0.024985488226535093,0
CUST-0785,2,50.47,Month-to-month,DSL,No,Electronic check,101.37,1,0.49301553189410957,1
CUST-0786,65,28.09,Month-to-month,DSL,Yes,Mailed check,1830.79,0,0.015334727234017,0
CUST-0787,63,60.3,Month-to-month,DSL,No,Mailed check,3805.57,0,0.015841032740761367,0
CUST-0788,17,37.35,Month-to-month,No,No,Mailed check,634.32,1,0.05878927154819618,0
CUST-0789,9,89.5,One year,DSL,No,Mailed check,800.76,1,0.11162941528636999,0
CUST-0790,15,54.61,Month-to-month,Fiber optic,Yes,Bank transfer,821.04,1,0.06643229039949394,0
CUST-0791,24,117.56,Two year,DSL,Yes,Credit card,2805.5,0,0.041888473187243896,0
CUST-0792,38,84.1,Month-to-month,Fiber optic,No,Credit card,3193.7,1,0.026324850533696435,0
CUST-0793,35,102.25,Month-to-month,DSL,Yes,Bank transfer,3554.03,1,0.02876206389256912,0
CUST-0794,49,33.25,Month-to-month,Fiber optic,No,Electronic check,1612.49,0,0.02060750299041209,0
CUST-0795,69,106.2,Month-to-month,Fiber optic,Yes,Credit card,7309.54,1,0.014526970647859119,0
CUST-0796,62,112.28,Month-to-month,No,Yes,Electronic check,6971.83,1,0.01610250070631293,0
CUST-0797,60,68.71,Month-to-month,DSL,Yes,Credit card,4122.74,0,0.01666205919868857,0
CUST-0798,50,80.63,Month-to-month,DSL,Yes,Electronic check,4018.88,1,0.020057812671025004,0
CUST-0799,9,96.48,Month-to-month,DSL,No,Bank transfer,873.23,1,0.11035997391990666,0
CUST-0800,34,37.48,One year,No,Yes,Mailed check,1284.21,0,0.029162549311007535,0
CUST-0801,35,70.26,One year,Fiber optic,Yes,Electronic check,2464.18,0,0.02850096139024331,0
CUST-0802,1,59.87,Month-to-month,Fiber optic,Yes,Mailed check,57.98,1,1.0150898609698202,1
CUST-0803,40,34.64,Month-to-month,DSL,Yes,Electronic check,1387.92,0,0.024940241338594016,0
CUST-0804,64,56.75,Two year,DSL,Yes,Electronic check,3641.01,0,0.015582054964154409,0
CUST-0805,22,26.82,One year,DSL,No,Electronic check,585.35,0,0.04574059861857253,0
CUST-0806,60,22.58,One year,No,Yes,Electronic check,1355.1,0,0.0166506894771772,0
CUST-0807,64,33.52,Month-to-month,Fiber optic,Yes,Electronic check,2142.71,0,0.01563644336220851,0
CUST-0808,11,116.31,One year,No,Yes,Mailed check,1263.28,1,0.09199702597525865,0
CUST-0809,14,74.95,One year,DSL,No,Electronic check,1058.47,0,0.07074291862912588,0
CUST-0810,60,116.58,One year,Fiber optic,Yes,Mailed check,7015.37,0,0.016615429345943844,0
CUST-0811,30,63.25,Two year,Fiber optic,Yes,Bank transfer,1888.76,0,0.03346985860638388,0
CUST-0812,35,51.18,Month-to-month,DSL,No,Credit card,1800.93,1,0.028402879135149533,0
CUST-0813,37,70.61,Month-to-month,No,Yes,Electronic check,2604.15,1,0.02710400552751281,0
CUST-0814,5,63.95,One year,No,Yes,Credit card,321.08,0,0.19855315449577746,1
CUST-0815,26,30.57,Two year,No,Yes,Mailed check,809.9,0,0.037698853126156125,0
CUST-0816,62,84.08,Month-to-month,Fiber optic,No,Bank transfer,5207.76,0,0.01614203764427618,0
CUST-0817,4,41.6,Month-to-month,DSL,Yes,Bank transfer,166.25,1,0.24872944693572496,1
CUST-0818,42,81.96,Month-to-month,DSL,No,Bank transfer,3424.3,1,0.023927831138878343,0
CUST-0819,18,85.02,Month-to-month,No,No,Credit card,1523.72,1,0.055761057767983624,0
CUST-0820,40,35.2,One year,DSL,Yes,Mailed check,1388.94,0,0.02532483416550355,0
CUST-0821,39,26.13,One year,Fiber optic,Yes,Electronic check,1023.36,0,0.0255086102542075,0
CUST-0822,14,98.08,Month-to-month,Fiber optic,Yes,Electronic check,1381.44,1,0.07094702120887705,0
CUST-0823,32,65.98,Month-to-month,Fiber optic,No,Mailed check,2109.14,1,0.03126806752158625,0
CUST-0824,51,25.82,Month-to-month,No,Yes,Credit card,1319.68,0,0.019550534573098705,0
CUST-0825,38,119.49,Month-to-month,DSL,Yes,Electronic check,4537.36,1,0.026328894137970547,0
CUST-0826,23,25.78,One year,DSL,Yes,Mailed check,600.35,0,0.0428702086970982,0
CUST-0827,63,89.5,Two year,DSL,No,Electronic check,5639.79,0,0.015866571880889024,0
CUST-0828,15,118.37,Two year,Fiber optic,Yes,Bank transfer,1755.69,1,0.0673824066853002,0
CUST-0829,25,43.92,Month-to-month,DSL,No,Electronic check,1107.4,1,0.03962468422952003,0
CUST-0830,17,34.22,Two year,DSL,Yes,Credit card,577.84,0,0.05911823647294589,0
CUST-0831,66,32.14,One year,No,Yes,Mailed check,2108.54,0,0.015235548982242575,0
CUST-0832,53,50.33,One year,No,Yes,Credit card,2663.1,0,0.018891933485980256,0
CUST-0833,51,30.1,Month-to-month,DSL,Yes,Mailed check,1516.08,0,0.019840746697603294,0
CUST-0834,39,89.22,Month-to-month,DSL,Yes,Bank transfer,3467.08,1,0.025726050148785495,0
